Location,Month,Average Temperature(°C),Year,Unemployment Rate,Tree Cover Loss (ha)
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,July,28.8,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,August,28.4,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,September,28.2,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,October,27.4,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,November,26.3,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,December,25.7,2020,6.8,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,January,25.5,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,February,26.3,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,March,27.8,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,April,29.1,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,May,29.3,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,June,29.0,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,July,28.8,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,August,28.4,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,September,28.2,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,October,27.4,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,November,26.3,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,December,25.7,2021,4.7,14
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,January,25.5,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,February,26.3,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,March,27.8,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,April,29.1,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,May,29.3,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,June,29.0,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,July,28.8,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,August,28.4,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,September,28.2,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,October,27.4,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,November,26.3,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,December,25.7,2022,5.7,10
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,January,25.5,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
Jaffna,February,26.3,2023,5.9,12
