HCHO_Amount,Location,Present_Date,Next_Date,Month,Average Temperature(°C)
0.0001466468874955,Matara,2021-01-24,2021-01-25,January,25.8
0.0001164269934655,Matara,2021-01-25,2021-01-26,January,25.8
5.41443757134865e-05,Matara,2021-01-26,2021-01-27,January,25.8
5.148009249658708e-05,Matara,2021-02-01,2021-02-02,February,26.4
5.336279870397221e-05,Matara,2021-02-02,2021-02-03,February,26.4
0.0001721241360215,Matara,2021-02-07,2021-02-08,February,26.4
1.1895181311354812e-05,Matara,2021-02-08,2021-02-09,February,26.4
0.0001431082062276,Matara,2021-02-10,2021-02-11,February,26.4
7.302566478308894e-06,Matara,2021-02-11,2021-02-12,February,26.4
0.0001483110951191,Matara,2021-02-12,2021-02-13,February,26.4
0.0001147218565813,Matara,2021-02-13,2021-02-14,February,26.4
6.964192417702933e-05,Matara,2021-02-15,2021-02-16,February,26.4
4.398186802109072e-05,Matara,2021-02-16,2021-02-17,February,26.4
9.563513663517757e-05,Matara,2021-02-18,2021-02-19,February,26.4
1.247983132140844e-05,Matara,2021-02-20,2021-02-21,February,26.4
4.6568994067224456e-05,Matara,2021-02-21,2021-02-22,February,26.4
7.304033458998807e-05,Matara,2021-02-23,2021-02-24,February,26.4
7.1363318321443e-05,Matara,2021-02-24,2021-02-25,February,26.4
0.0001455363526677,Matara,2021-02-27,2021-02-28,February,26.4
0.0001109472344213,Matara,2021-02-28,2021-03-01,February,26.4
7.777781987693509e-05,Matara,2021-03-01,2021-03-02,March,26.9
4.18243713644176e-05,Matara,2021-03-02,2021-03-03,March,26.9
8.892517616661547e-05,Matara,2021-03-03,2021-03-04,March,26.9
0.0001515146227367,Matara,2021-03-04,2021-03-05,March,26.9
0.0002879833518879,Matara,2021-03-06,2021-03-07,March,26.9
2.901746763974157e-05,Matara,2021-03-09,2021-03-10,March,26.9
0.0001092184819312,Matara,2021-03-12,2021-03-13,March,26.9
5.8405098090895934e-05,Matara,2021-03-13,2021-03-14,March,26.9
9.231414231883206e-05,Matara,2021-03-14,2021-03-15,March,26.9
0.0001203036848992,Matara,2021-03-15,2021-03-16,March,26.9
0.0001711905994045,Matara,2021-03-16,2021-03-17,March,26.9
0.0002522826750991,Matara,2021-03-21,2021-03-22,March,26.9
6.040138069995957e-05,Matara,2021-03-22,2021-03-23,March,26.9
0.000157566907336,Matara,2021-03-23,2021-03-24,March,26.9
0.0003344494332652,Matara,2021-03-28,2021-03-29,March,26.9
9.512278511182222e-05,Matara,2021-03-30,2021-03-31,March,26.9
9.476370150685085e-05,Matara,2021-03-31,2021-04-01,March,26.9
8.535195523800697e-05,Matara,2021-04-01,2021-04-02,April,27.0
7.715970199000654e-05,Matara,2021-04-03,2021-04-04,April,27.0
0.0001144381005177,Matara,2021-04-04,2021-04-05,April,27.0
0.0001470178284886,Matara,2021-04-05,2021-04-06,April,27.0
0.0002202351622677,Matara,2021-04-06,2021-04-07,April,27.0
8.991131510973491e-05,Matara,2021-04-07,2021-04-08,April,27.0
6.758892359135745e-05,Matara,2021-04-10,2021-04-11,April,27.0
0.0001472687277945,Matara,2021-04-12,2021-04-13,April,27.0
7.886095568910807e-05,Matara,2021-04-16,2021-04-17,April,27.0
7.977429237507787e-05,Matara,2021-04-23,2021-04-24,April,27.0
4.2691050389176394e-05,Matara,2021-04-24,2021-04-25,April,27.0
0.0001621152317577,Matara,2021-04-27,2021-04-28,April,27.0
8.536603600165372e-05,Matara,2021-04-28,2021-04-29,April,27.0
0.0001042326545431,Matara,2021-05-03,2021-05-04,May,26.8
0.0001141248173328,Matara,2021-05-04,2021-05-05,May,26.8
0.0001213392556476,Matara,2021-05-06,2021-05-07,May,26.8
9.339912859190496e-05,Matara,2021-05-07,2021-05-08,May,26.8
0.0001158354593824,Matara,2021-05-09,2021-05-10,May,26.8
8.774188287425133e-05,Matara,2021-05-14,2021-05-15,May,26.8
7.980255032174745e-05,Matara,2021-05-16,2021-05-17,May,26.8
9.644255232280054e-05,Matara,2021-05-17,2021-05-18,May,26.8
0.0001015199071131,Matara,2021-05-18,2021-05-19,May,26.8
4.995612057224007e-05,Matara,2021-05-28,2021-05-29,May,26.8
5.851434639869688e-05,Matara,2021-05-30,2021-05-31,May,26.8
0.0001787415522009,Matara,2021-05-31,2021-06-01,May,26.8
9.685550438995948e-05,Matara,2021-06-01,2021-06-02,June,26.4
0.0001564237617247,Matara,2021-06-03,2021-06-04,June,26.4
0.000123704629187,Matara,2021-06-06,2021-06-07,June,26.4
8.201089268656899e-05,Matara,2021-06-10,2021-06-11,June,26.4
6.654274998507318e-05,Matara,2021-06-11,2021-06-12,June,26.4
3.6721001497602704e-05,Matara,2021-06-12,2021-06-13,June,26.4
9.069684822449844e-06,Matara,2021-06-14,2021-06-15,June,26.4
0.000105527040211,Matara,2021-06-15,2021-06-16,June,26.4
0.0001129013989837,Matara,2021-06-16,2021-06-17,June,26.4
6.582826121555318e-05,Matara,2021-06-18,2021-06-19,June,26.4
8.047208057643684e-05,Matara,2021-06-19,2021-06-20,June,26.4
7.728745012599005e-05,Matara,2021-06-20,2021-06-21,June,26.4
0.0001139107368457,Matara,2021-06-21,2021-06-22,June,26.4
3.8487074885276534e-05,Matara,2021-06-25,2021-06-26,June,26.4
0.0003594298614444,Matara,2021-06-27,2021-06-28,June,26.4
3.3806192032571975e-06,Matara,2021-06-29,2021-06-30,June,26.4
4.7814302997090105e-05,Matara,2021-06-30,2021-07-01,June,26.4
0.0001609016363862,Matara,2021-07-03,2021-07-04,July,26.2
0.0001128433957137,Matara,2021-07-13,2021-07-14,July,26.2
0.0001564170084476,Matara,2021-07-18,2021-07-19,July,26.2
0.000158986544886,Matara,2021-07-20,2021-07-21,July,26.2
0.0002578159022059,Matara,2021-07-21,2021-07-22,July,26.2
8.302268741554805e-05,Matara,2021-07-22,2021-07-23,July,26.2
8.345072912304002e-05,Matara,2021-07-28,2021-07-29,July,26.2
0.0002034271332976,Matara,2021-07-29,2021-07-30,July,26.2
9.430450249771984e-05,Matara,2021-08-01,2021-08-02,August,26.1
4.647383922777848e-05,Matara,2021-08-03,2021-08-04,August,26.1
9.913791600604868e-05,Matara,2021-08-19,2021-08-20,August,26.1
2.476100918879441e-05,Matara,2021-08-20,2021-08-21,August,26.1
2.627878078705039e-06,Matara,2021-08-21,2021-08-22,August,26.1
1.5171761178173976e-05,Matara,2021-08-24,2021-08-25,August,26.1
1.536567329322569e-05,Matara,2021-08-26,2021-08-27,August,26.1
0.0001573414590655,Matara,2021-09-04,2021-09-05,September,26.0
8.092664215041599e-05,Matara,2021-09-06,2021-09-07,September,26.0
4.3363780388583146e-05,Matara,2021-09-07,2021-09-08,September,26.0
1.5260417308962623e-05,Matara,2021-09-08,2021-09-09,September,26.0
8.048215618174116e-06,Matara,2021-09-09,2021-09-10,September,26.0
5.5378322375317905e-05,Matara,2021-09-12,2021-09-13,September,26.0
6.965765381084673e-05,Matara,2021-09-14,2021-09-15,September,26.0
4.9402793559452415e-05,Matara,2021-09-18,2021-09-19,September,26.0
0.0001334556559541,Matara,2021-09-19,2021-09-20,September,26.0
0.0003622361539697,Matara,2021-09-20,2021-09-21,September,26.0
0.0001603220398462,Matara,2021-09-23,2021-09-24,September,26.0
7.192952235135094e-05,Matara,2021-09-25,2021-09-26,September,26.0
0.0001014033731673,Matara,2021-09-27,2021-09-28,September,26.0
4.5310769475988533e-05,Matara,2021-09-29,2021-09-30,September,26.0
8.323213525538964e-05,Matara,2021-10-06,2021-10-07,October,25.9
7.480423587931594e-05,Matara,2021-10-09,2021-10-10,October,25.9
3.759869158207239e-05,Matara,2021-10-10,2021-10-11,October,25.9
0.0002904930417395,Matara,2021-10-11,2021-10-12,October,25.9
4.669760119465528e-05,Matara,2021-10-13,2021-10-14,October,25.9
0.0001102070148058,Matara,2021-10-15,2021-10-16,October,25.9
9.82065782579854e-06,Matara,2021-10-16,2021-10-17,October,25.9
1.1802676469897535e-05,Matara,2021-10-18,2021-10-19,October,25.9
3.187880708985268e-05,Matara,2021-10-19,2021-10-20,October,25.9
0.0002415061615731,Matara,2021-10-22,2021-10-23,October,25.9
8.61594237618718e-05,Matara,2021-10-23,2021-10-24,October,25.9
1.963617268921559e-05,Matara,2021-10-24,2021-10-25,October,25.9
0.0001740204322283,Matara,2021-10-25,2021-10-26,October,25.9
0.0001415070817128,Matara,2021-11-02,2021-11-03,November,25.8
0.0001740413022649,Matara,2021-11-06,2021-11-07,November,25.8
5.85595331627883e-05,Matara,2021-11-09,2021-11-10,November,25.8
5.952602120750927e-05,Matara,2021-11-11,2021-11-12,November,25.8
9.688131562383517e-06,Matara,2021-11-16,2021-11-17,November,25.8
8.308046554451422e-05,Matara,2021-11-18,2021-11-19,November,25.8
1.871255270415171e-05,Matara,2021-11-20,2021-11-21,November,25.8
8.876347399677087e-05,Matara,2021-11-21,2021-11-22,November,25.8
7.064022029987355e-05,Matara,2021-11-22,2021-11-23,November,25.8
1.3165239029513236e-05,Matara,2021-11-28,2021-11-29,November,25.8
3.774400317311452e-05,Matara,2021-12-02,2021-12-03,December,25.7
2.5122583003680896e-05,Matara,2021-12-08,2021-12-09,December,25.7
0.000190726823876,Matara,2021-12-09,2021-12-10,December,25.7
1.954872119656695e-05,Matara,2021-12-11,2021-12-12,December,25.7
0.0001465155258749,Matara,2021-12-14,2021-12-15,December,25.7
1.6750675888485124e-05,Matara,2021-12-20,2021-12-21,December,25.7
0.0001807723536562,Matara,2021-12-23,2021-12-24,December,25.7
0.0001766339145524,Matara,2021-12-24,2021-12-25,December,25.7
0.000231613737055,Matara,2021-12-25,2021-12-26,December,25.7
9.942199430847748e-05,Matara,2021-12-26,2021-12-27,December,25.7
0.0001426657824011,Matara,2021-12-27,2021-12-28,December,25.7
0.0001511794631573,Matara,2021-12-29,2021-12-30,December,25.7
0.0001395050570643,Matara,2021-12-30,2021-12-31,December,25.7
7.740038330940539e-06,Matara,2022-01-01,2022-01-02,January,25.8
8.811097408314434e-05,Matara,2022-01-02,2022-01-03,January,25.8
8.311941406538581e-05,Matara,2022-01-03,2022-01-04,January,25.8
2.790073557066796e-07,Matara,2022-01-07,2022-01-08,January,25.8
6.333697018267769e-05,Matara,2022-01-08,2022-01-09,January,25.8
0.0002306828193908,Matara,2022-01-15,2022-01-16,January,25.8
0.0001022654549618,Matara,2022-01-18,2022-01-19,January,25.8
0.000103025686975,Matara,2022-01-20,2022-01-21,January,25.8
0.0001378500427185,Matara,2022-01-21,2022-01-22,January,25.8
0.000212591230603,Matara,2022-01-22,2022-01-23,January,25.8
0.0001625500736445,Matara,2022-01-23,2022-01-24,January,25.8
5.19385684605795e-05,Matara,2022-01-25,2022-01-26,January,25.8
5.829365579638542e-05,Matara,2022-01-26,2022-01-27,January,25.8
0.0001456813643826,Matara,2022-01-29,2022-01-30,January,25.8
4.557810399882608e-05,Matara,2022-01-30,2022-01-31,January,25.8
0.0002100428748608,Matara,2022-02-01,2022-02-02,February,26.4
8.535663046846281e-05,Matara,2022-02-02,2022-02-03,February,26.4
7.504399569051451e-05,Matara,2022-02-03,2022-02-04,February,26.4
0.0001243156057112,Matara,2022-02-04,2022-02-05,February,26.4
0.0001409045637134,Matara,2022-02-05,2022-02-06,February,26.4
0.0001739850720532,Matara,2022-02-09,2022-02-10,February,26.4
8.429738958059463e-05,Matara,2022-02-17,2022-02-18,February,26.4
9.995633810949394e-05,Matara,2022-02-20,2022-02-21,February,26.4
0.0001446917570845,Matara,2022-02-21,2022-02-22,February,26.4
7.502566763197762e-05,Matara,2022-02-23,2022-02-24,February,26.4
4.121762150430474e-05,Matara,2022-02-24,2022-02-25,February,26.4
0.0001465728090484,Matara,2022-02-26,2022-02-27,February,26.4
0.0001690167775012,Matara,2022-02-27,2022-02-28,February,26.4
0.0001550235877502,Matara,2022-03-05,2022-03-06,March,26.9
7.939725969777095e-05,Matara,2022-03-06,2022-03-07,March,26.9
4.484367723489845e-05,Matara,2022-03-07,2022-03-08,March,26.9
0.0002425035870062,Matara,2022-03-09,2022-03-10,March,26.9
7.82852669275768e-05,Matara,2022-03-10,2022-03-11,March,26.9
0.0002195918072273,Matara,2022-03-14,2022-03-15,March,26.9
5.612896584387904e-05,Matara,2022-03-18,2022-03-19,March,26.9
1.5655712036429945e-05,Matara,2022-03-19,2022-03-20,March,26.9
6.400122580082124e-05,Matara,2022-03-20,2022-03-21,March,26.9
9.910284292589868e-05,Matara,2022-03-21,2022-03-22,March,26.9
7.884883331084272e-05,Matara,2022-03-22,2022-03-23,March,26.9
3.95511642786841e-05,Matara,2022-03-24,2022-03-25,March,26.9
8.773774640937154e-05,Matara,2022-03-27,2022-03-28,March,26.9
8.462912963476917e-05,Matara,2022-03-28,2022-03-29,March,26.9
0.00017264451877,Matara,2022-03-31,2022-04-01,March,26.9
5.7599076868455925e-05,Matara,2022-04-03,2022-04-04,April,27.0
0.0001606878004399,Matara,2022-04-04,2022-04-05,April,27.0
3.3781982985327204e-05,Matara,2022-04-05,2022-04-06,April,27.0
0.0001070883098265,Matara,2022-04-11,2022-04-12,April,27.0
2.0413560925639723e-05,Matara,2022-04-14,2022-04-15,April,27.0
8.630860739140177e-05,Matara,2022-04-15,2022-04-16,April,27.0
4.0748960552432465e-05,Matara,2022-04-19,2022-04-20,April,27.0
9.68696398696124e-05,Matara,2022-04-27,2022-04-28,April,27.0
0.000228682853507,Matara,2022-04-29,2022-04-30,April,27.0
0.0001083050453417,Matara,2022-04-30,2022-05-01,April,27.0
0.0001902764028714,Matara,2022-05-02,2022-05-03,May,26.8
0.000115566864403,Matara,2022-05-05,2022-05-06,May,26.8
0.0001837968925625,Matara,2022-05-06,2022-05-07,May,26.8
0.0001131050768138,Matara,2022-05-07,2022-05-08,May,26.8
0.0001376116840451,Matara,2022-05-09,2022-05-10,May,26.8
0.0002068569193795,Matara,2022-05-11,2022-05-12,May,26.8
1.9502300477815132e-05,Matara,2022-05-15,2022-05-16,May,26.8
5.1411143970532645e-05,Matara,2022-05-22,2022-05-23,May,26.8
4.9143483618930595e-05,Matara,2022-05-25,2022-05-26,May,26.8
0.0001686171751569,Matara,2022-05-28,2022-05-29,May,26.8
0.0001207036476987,Matara,2022-06-03,2022-06-04,June,26.4
1.4503429955455684e-05,Matara,2022-06-04,2022-06-05,June,26.4
7.789365335364425e-05,Matara,2022-06-05,2022-06-06,June,26.4
0.0001824894985919,Matara,2022-06-07,2022-06-08,June,26.4
9.900890710946562e-05,Matara,2022-06-08,2022-06-09,June,26.4
0.0001269451468397,Matara,2022-06-10,2022-06-11,June,26.4
0.0002555792194972,Matara,2022-06-12,2022-06-13,June,26.4
3.4014351501032704e-05,Matara,2022-06-13,2022-06-14,June,26.4
9.853320736171024e-05,Matara,2022-06-14,2022-06-15,June,26.4
7.05725510757713e-05,Matara,2022-06-18,2022-06-19,June,26.4
0.0001710036734569,Matara,2022-06-20,2022-06-21,June,26.4
9.079122506770611e-06,Matara,2022-06-22,2022-06-23,June,26.4
4.867159904106869e-05,Matara,2022-06-23,2022-06-24,June,26.4
7.738115287762488e-05,Matara,2022-06-27,2022-06-28,June,26.4
2.724056207423861e-05,Matara,2022-06-28,2022-06-29,June,26.4
6.044227804740366e-07,Matara,2022-06-29,2022-06-30,June,26.4
0.0001336767789283,Matara,2022-06-30,2022-07-01,June,26.4
5.6872733782000846e-05,Matara,2022-07-05,2022-07-06,July,26.2
0.0001040935371215,Matara,2022-07-06,2022-07-07,July,26.2
2.5241141906594952e-05,Matara,2022-07-07,2022-07-08,July,26.2
6.58368636986783e-05,Matara,2022-07-08,2022-07-09,July,26.2
2.876432586282974e-05,Matara,2022-07-10,2022-07-11,July,26.2
4.4641219407509266e-05,Matara,2022-07-13,2022-07-14,July,26.2
6.064839515640578e-05,Matara,2022-07-14,2022-07-15,July,26.2
6.606611124691266e-05,Matara,2022-07-15,2022-07-16,July,26.2
0.0001810887650476,Matara,2022-07-16,2022-07-17,July,26.2
2.1621476091067244e-05,Matara,2022-07-20,2022-07-21,July,26.2
4.809364614645015e-05,Matara,2022-07-23,2022-07-24,July,26.2
0.0001817901440595,Matara,2022-07-25,2022-07-26,July,26.2
0.000206318043137,Matara,2022-07-26,2022-07-27,July,26.2
0.0001411879190045,Matara,2022-07-30,2022-07-31,July,26.2
7.957072094844082e-06,Matara,2022-08-08,2022-08-09,August,26.1
3.7973685899751686e-05,Matara,2022-08-09,2022-08-10,August,26.1
5.59682648847421e-05,Matara,2022-08-10,2022-08-11,August,26.1
0.0001606708824007,Matara,2022-08-12,2022-08-13,August,26.1
3.889309724698397e-05,Matara,2022-08-13,2022-08-14,August,26.1
0.0001148176852533,Matara,2022-08-14,2022-08-15,August,26.1
1.4988955463202632e-05,Matara,2022-08-15,2022-08-16,August,26.1
6.512847524776707e-06,Matara,2022-08-16,2022-08-17,August,26.1
0.0001504443960242,Matara,2022-08-17,2022-08-18,August,26.1
4.659334746586859e-05,Matara,2022-08-18,2022-08-19,August,26.1
0.000178904913604,Matara,2022-08-19,2022-08-20,August,26.1
5.7615212272614325e-05,Matara,2022-08-20,2022-08-21,August,26.1
0.0001859830888631,Matara,2022-08-21,2022-08-22,August,26.1
3.846518811155942e-05,Matara,2022-08-29,2022-08-30,August,26.1
9.8111664159159e-05,Matara,2022-09-02,2022-09-03,September,26.0
0.0001555514256354,Matara,2022-09-11,2022-09-12,September,26.0
4.787863400445251e-05,Matara,2022-09-12,2022-09-13,September,26.0
0.0001113375526485,Matara,2022-09-13,2022-09-14,September,26.0
5.609874243877766e-05,Matara,2022-09-15,2022-09-16,September,26.0
6.176912313608768e-05,Matara,2022-09-16,2022-09-17,September,26.0
4.38470497455961e-05,Matara,2022-09-17,2022-09-18,September,26.0
4.218953368453165e-05,Matara,2022-09-18,2022-09-19,September,26.0
2.2274725456590603e-05,Matara,2022-09-20,2022-09-21,September,26.0
8.1695769544229e-05,Matara,2022-09-21,2022-09-22,September,26.0
5.084676060116101e-05,Matara,2022-09-22,2022-09-23,September,26.0
4.2014043715497776e-05,Matara,2022-09-23,2022-09-24,September,26.0
4.725132690656406e-05,Matara,2022-09-24,2022-09-25,September,26.0
6.408974121809015e-05,Matara,2022-09-25,2022-09-26,September,26.0
0.0001288428552343,Matara,2022-09-27,2022-09-28,September,26.0
0.000136972311445,Matara,2022-09-28,2022-09-29,September,26.0
5.217425992775271e-05,Matara,2022-09-29,2022-09-30,September,26.0
3.589134697514253e-05,Matara,2022-10-08,2022-10-09,October,25.9
0.0001207530373001,Matara,2022-10-09,2022-10-10,October,25.9
3.508329540104517e-05,Matara,2022-10-19,2022-10-20,October,25.9
0.0001210621465318,Matara,2022-10-27,2022-10-28,October,25.9
0.0002658054569501,Matara,2022-10-28,2022-10-29,October,25.9
8.026747495163149e-05,Matara,2022-11-02,2022-11-03,November,25.8
0.0002011347231285,Matara,2022-11-11,2022-11-12,November,25.8
2.6058102158502537e-05,Matara,2022-11-14,2022-11-15,November,25.8
0.0001220587221909,Matara,2022-11-17,2022-11-18,November,25.8
0.0001212596920144,Matara,2022-11-18,2022-11-19,November,25.8
0.0001682282632173,Matara,2022-11-20,2022-11-21,November,25.8
0.0001377111045833,Matara,2022-11-21,2022-11-22,November,25.8
7.871344075470074e-05,Matara,2022-11-22,2022-11-23,November,25.8
6.0761262078494e-05,Matara,2022-11-23,2022-11-24,November,25.8
7.072246778968517e-05,Matara,2022-11-24,2022-11-25,November,25.8
0.0001927633460105,Matara,2022-11-25,2022-11-26,November,25.8
0.0001364157957485,Matara,2022-11-30,2022-12-01,November,25.8
0.0001202947494789,Matara,2022-12-01,2022-12-02,December,25.7
0.0001044564835691,Matara,2022-12-04,2022-12-05,December,25.7
4.845764671216594e-05,Matara,2022-12-05,2022-12-06,December,25.7
9.320620975570026e-05,Matara,2022-12-11,2022-12-12,December,25.7
0.0001069880993197,Matara,2022-12-13,2022-12-14,December,25.7
5.583327128363942e-06,Matara,2022-12-15,2022-12-16,December,25.7
1.9021098699925375e-05,Matara,2022-12-16,2022-12-17,December,25.7
0.0001525903389394,Matara,2022-12-17,2022-12-18,December,25.7
8.53175657688922e-05,Matara,2022-12-23,2022-12-24,December,25.7
0.0001380181641814,Matara,2022-12-27,2022-12-28,December,25.7
0.0001872226360459,Matara,2022-12-28,2022-12-29,December,25.7
1.505185474815644e-06,Matara,2022-12-29,2022-12-30,December,25.7
0.0003506867221042,Matara,2022-12-31,2023-01-01,December,25.7
7.169464229737906e-05,Matara,2023-01-01,2023-01-02,January,25.8
9.36433217436386e-05,Matara,2023-01-02,2023-01-03,January,25.8
4.0442834866700766e-05,Matara,2023-01-06,2023-01-07,January,25.8
0.0001631737160943,Matara,2023-01-12,2023-01-13,January,25.8
0.0002155935142532,Matara,2023-01-13,2023-01-14,January,25.8
2.1386846930892285e-05,Matara,2023-01-19,2023-01-20,January,25.8
9.049508264607186e-05,Matara,2023-01-23,2023-01-24,January,25.8
8.399649617308312e-05,Matara,2023-01-26,2023-01-27,January,25.8
0.0001496633888216,Matara,2023-01-28,2023-01-29,January,25.8
9.544317238821683e-05,Matara,2023-01-29,2023-01-30,January,25.8
1.5640040222149375e-05,Matara,2023-02-07,2023-02-08,February,26.4
0.000215994187924,Matara,2023-02-08,2023-02-09,February,26.4
0.0001825659959775,Matara,2023-02-09,2023-02-10,February,26.4
3.431482652575244e-05,Matara,2023-02-12,2023-02-13,February,26.4
1.2289563167959992e-05,Matara,2023-02-13,2023-02-14,February,26.4
0.0002344875642797,Matara,2023-02-14,2023-02-15,February,26.4
0.0001750885341174,Matara,2023-02-16,2023-02-17,February,26.4
0.0001081774221779,Matara,2023-02-17,2023-02-18,February,26.4
6.578241782784244e-05,Matara,2023-02-18,2023-02-19,February,26.4
6.184132146729261e-05,Matara,2023-02-22,2023-02-23,February,26.4
0.0002736071750677,Matara,2023-02-24,2023-02-25,February,26.4
