HCHO_Amount,Location,Present_Date,Next_Date
0.000258893463331,Kurunegala,2019-10-05,2019-10-06
6.019926816415872e-05,Kurunegala,2019-10-07,2019-10-08
6.614159004638946e-05,Kurunegala,2019-10-08,2019-10-09
0.0001017636188686,Kurunegala,2019-10-09,2019-10-10
0.0001660576512546,Kurunegala,2019-10-10,2019-10-11
0.0001060791429448,Kurunegala,2019-10-14,2019-10-15
0.0002140748191416,Kurunegala,2019-10-15,2019-10-16
7.891319694176466e-05,Kurunegala,2019-10-17,2019-10-18
0.0002509312842807,Kurunegala,2019-10-18,2019-10-19
0.0001063504532794,Kurunegala,2019-10-31,2019-11-01
0.0001774768347211,Kurunegala,2019-11-01,2019-11-02
0.0001886189110071,Kurunegala,2019-11-02,2019-11-03
0.0001277877985303,Kurunegala,2019-11-04,2019-11-05
0.0001843718009165,Kurunegala,2019-11-05,2019-11-06
0.0002056428348669,Kurunegala,2019-11-06,2019-11-07
0.0001941913470078,Kurunegala,2019-11-07,2019-11-08
7.824492713224594e-05,Kurunegala,2019-11-08,2019-11-09
8.715247531654315e-05,Kurunegala,2019-11-09,2019-11-10
0.0002539444945964,Kurunegala,2019-11-10,2019-11-11
0.0002041940019707,Kurunegala,2019-11-11,2019-11-12
0.0002165750668733,Kurunegala,2019-11-12,2019-11-13
6.125360635138347e-05,Kurunegala,2019-11-13,2019-11-14
6.395247983865537e-05,Kurunegala,2019-11-14,2019-11-15
8.065719083391174e-05,Kurunegala,2019-11-15,2019-11-16
8.94978263108342e-05,Kurunegala,2019-11-17,2019-11-18
0.000156017211736,Kurunegala,2019-11-18,2019-11-19
0.0001896863889985,Kurunegala,2019-11-19,2019-11-20
3.38817601245183e-05,Kurunegala,2019-11-20,2019-11-21
6.691197564337526e-05,Kurunegala,2019-11-21,2019-11-22
0.0001221743195979,Kurunegala,2019-11-26,2019-11-27
0.0001188412187438,Kurunegala,2019-11-27,2019-11-28
0.0002465931135161,Kurunegala,2019-12-01,2019-12-02
0.0001473769337308,Kurunegala,2019-12-03,2019-12-04
8.37378805377434e-05,Kurunegala,2019-12-06,2019-12-07
0.0001002804645766,Kurunegala,2019-12-12,2019-12-13
0.0001610297559171,Kurunegala,2019-12-13,2019-12-14
0.0001960549510717,Kurunegala,2019-12-14,2019-12-15
0.0001172906521365,Kurunegala,2019-12-15,2019-12-16
3.628711080527792e-05,Kurunegala,2019-12-16,2019-12-17
4.793732083930929e-05,Kurunegala,2019-12-21,2019-12-22
7.627636617631086e-05,Kurunegala,2019-12-23,2019-12-24
0.0001072019777463,Kurunegala,2019-12-24,2019-12-25
9.045389003546796e-05,Kurunegala,2019-12-26,2019-12-27
0.0001642742874337,Kurunegala,2019-12-27,2019-12-28
0.0001805844588422,Kurunegala,2019-12-28,2019-12-29
0.000103876101852,Kurunegala,2019-12-29,2019-12-30
2.646772181227735e-05,Kurunegala,2019-12-30,2019-12-31
0.0001807247238951,Kurunegala,2019-12-31,2020-01-01
9.633496020854536e-05,Kurunegala,2020-01-01,2020-01-02
0.0001126936081057,Kurunegala,2020-01-02,2020-01-03
0.0002053645654037,Kurunegala,2020-01-03,2020-01-04
0.0001507927537975,Kurunegala,2020-01-04,2020-01-05
0.0003289062851294,Kurunegala,2020-01-05,2020-01-06
0.0001116605357003,Kurunegala,2020-01-06,2020-01-07
7.794366560654974e-05,Kurunegala,2020-01-07,2020-01-08
0.0001076805150194,Kurunegala,2020-01-08,2020-01-09
4.1062830019023464e-05,Kurunegala,2020-01-09,2020-01-10
0.0001611926137142,Kurunegala,2020-01-10,2020-01-11
1.874852305276349e-05,Kurunegala,2020-01-12,2020-01-13
0.000148542685889,Kurunegala,2020-01-13,2020-01-14
0.00017475335171,Kurunegala,2020-01-14,2020-01-15
0.0003007535762718,Kurunegala,2020-01-15,2020-01-16
0.0001351455223032,Kurunegala,2020-01-16,2020-01-17
2.6839902862685936e-05,Kurunegala,2020-01-18,2020-01-19
0.0001419667766806,Kurunegala,2020-01-19,2020-01-20
0.0001131715883095,Kurunegala,2020-01-20,2020-01-21
0.0001751888361625,Kurunegala,2020-01-21,2020-01-22
0.0001981369377604,Kurunegala,2020-01-24,2020-01-25
1.7303302644902497e-05,Kurunegala,2020-01-25,2020-01-26
0.0001756975661421,Kurunegala,2020-01-26,2020-01-27
0.0001387031517931,Kurunegala,2020-01-27,2020-01-28
0.0002198885377213,Kurunegala,2020-01-28,2020-01-29
5.969327432907513e-05,Kurunegala,2020-01-29,2020-01-30
0.0001501551933796,Kurunegala,2020-01-30,2020-01-31
0.0002217975041786,Kurunegala,2020-01-31,2020-02-01
0.0001376647346662,Kurunegala,2020-02-01,2020-02-02
0.0001091789176545,Kurunegala,2020-02-02,2020-02-03
0.0001386974365415,Kurunegala,2020-02-03,2020-02-04
0.0003348459427343,Kurunegala,2020-02-04,2020-02-05
0.0002222889455135,Kurunegala,2020-02-05,2020-02-06
0.0002871197162383,Kurunegala,2020-02-06,2020-02-07
0.0002009660498433,Kurunegala,2020-02-07,2020-02-08
0.000207676756615,Kurunegala,2020-02-08,2020-02-09
0.0001468296748677,Kurunegala,2020-02-09,2020-02-10
0.0002010711163343,Kurunegala,2020-02-10,2020-02-11
0.0001898902298442,Kurunegala,2020-02-11,2020-02-12
7.648226906644275e-05,Kurunegala,2020-02-13,2020-02-14
0.0001065981050487,Kurunegala,2020-02-14,2020-02-15
0.0002655561084769,Kurunegala,2020-02-15,2020-02-16
0.0001622676483622,Kurunegala,2020-02-16,2020-02-17
0.0002263362982321,Kurunegala,2020-02-17,2020-02-18
8.459391919798319e-05,Kurunegala,2020-02-18,2020-02-19
