HCHO_Amount,Location,Present_Date,Next_Date
0.0001980625810632,Monaragala,2019-10-10,2019-10-11
6.69268465455332e-05,Monaragala,2019-10-12,2019-10-13
8.33783504916071e-05,Monaragala,2019-10-13,2019-10-14
7.405227428003269e-05,Monaragala,2019-10-17,2019-10-18
4.203095464153636e-05,Monaragala,2019-10-22,2019-10-23
7.961665078926478e-05,Monaragala,2019-11-01,2019-11-02
7.301303441877131e-05,Monaragala,2019-11-02,2019-11-03
0.0001025767658446,Monaragala,2019-11-04,2019-11-05
5.952412593517619e-05,Monaragala,2019-11-05,2019-11-06
0.0001244564848621,Monaragala,2019-11-06,2019-11-07
0.0001137354925625,Monaragala,2019-11-07,2019-11-08
7.8603618761754e-05,Monaragala,2019-11-11,2019-11-12
1.1670059962981136e-05,Monaragala,2019-11-12,2019-11-13
9.017052121765264e-05,Monaragala,2019-11-13,2019-11-14
4.494364215642581e-05,Monaragala,2019-11-14,2019-11-15
7.223729487439374e-05,Monaragala,2019-11-16,2019-11-17
3.7091107515152544e-05,Monaragala,2019-11-17,2019-11-18
0.0001103087745437,Monaragala,2019-11-18,2019-11-19
8.99974333677621e-06,Monaragala,2019-11-19,2019-11-20
9.806883275501884e-06,Monaragala,2019-11-21,2019-11-22
0.0001638255012534,Monaragala,2019-12-01,2019-12-02
4.527902726942165e-05,Monaragala,2019-12-06,2019-12-07
1.824442407894158e-05,Monaragala,2019-12-12,2019-12-13
0.0001733404594727,Monaragala,2019-12-13,2019-12-14
0.0001214041228488,Monaragala,2019-12-14,2019-12-15
0.0001236924520403,Monaragala,2019-12-16,2019-12-17
2.2194257638252324e-05,Monaragala,2019-12-23,2019-12-24
2.1176527417353892e-05,Monaragala,2019-12-24,2019-12-25
0.0001555813232877,Monaragala,2019-12-25,2019-12-26
6.64940718992127e-05,Monaragala,2019-12-27,2019-12-28
8.053915245153277e-05,Monaragala,2019-12-28,2019-12-29
5.587984313944631e-05,Monaragala,2019-12-30,2019-12-31
9.034290529466052e-05,Monaragala,2020-01-01,2020-01-02
